time, pressure1, pressure2, pressure3, pressure4, pressure5, button, forceSensor
2020-11-03T16:09:43.0896,1022.1265,1006.80444,1008.33594,1010.0966,1008.504,0,821.0
2020-11-03T16:09:43.0913,1022.1512,1006.95026,1008.33594,1010.0966,1008.556,0,821.0
2020-11-03T16:09:43.0930,1022.1512,1006.95026,1008.28125,1010.0654,1008.556,0,820.0
2020-11-03T16:09:43.0946,1022.13007,1006.88025,1008.28125,1010.0654,1008.556,0,820.0
2020-11-03T16:09:43.0963,1022.13007,1006.88025,1008.28345,1010.0654,1008.59753,0,820.0
2020-11-03T16:09:43.0981,1022.13007,1006.88025,1008.28345,1010.07495,1008.59753,0,820.0
2020-11-03T16:09:43.0996,1022.0433,1006.99274,1008.1603,1010.07495,1008.54285,0,812.0
2020-11-03T16:09:44.0012,1022.0433,1006.99274,1008.1603,1010.1293,1008.54285,0,812.0
2020-11-03T16:09:44.0030,1021.8526,1006.8403,1008.1603,1010.1293,1008.5594,0,809.0
2020-11-03T16:09:44.0047,1021.8526,1006.8403,1008.28436,1010.22266,1008.5594,0,806.0
2020-11-03T16:09:44.0063,1021.6928,1006.85846,1008.28436,1010.22266,1008.5821,0,806.0
2020-11-03T16:09:44.0079,1021.6928,1006.85846,1008.2105,1010.22266,1008.5821,0,804.0
2020-11-03T16:09:44.0096,1021.6928,1006.85846,1008.2105,1010.07776,1008.5821,0,804.0
2020-11-03T16:09:44.0112,1021.6853,1006.8546,1008.23755,1010.07776,1008.5238,0,804.0
2020-11-03T16:09:44.0130,1021.6853,1006.8546,1008.23755,1010.13116,1008.5238,0,808.0
2020-11-03T16:09:44.0147,1021.72845,1006.81,1008.2656,1010.13116,1008.4987,0,810.0
2020-11-03T16:09:44.0162,1021.72845,1006.81,1008.2656,1010.13116,1008.4987,0,810.0
2020-11-03T16:09:44.0179,1021.72845,1006.81,1008.2656,1010.2062,1008.5204,0,803.0
2020-11-03T16:09:44.0196,1021.707,1006.903,1008.25464,1010.2062,1008.5204,0,803.0
2020-11-03T16:09:44.0212,1021.707,1006.903,1008.25464,1010.06836,1008.5421,0,803.0
2020-11-03T16:09:44.0230,1021.7484,1006.8866,1008.253,1010.06836,1008.5421,0,805.0
2020-11-03T16:09:44.0247,1021.7484,1006.8866,1008.253,1010.06836,1008.5421,0,810.0
2020-11-03T16:09:44.0263,1021.70575,1006.8866,1008.2108,1010.12463,1008.5402,0,810.0
2020-11-03T16:09:44.0279,1021.70575,1006.94965,1008.2108,1010.12463,1008.5402,0,807.0
2020-11-03T16:09:44.0296,1021.70575,1006.94965,1008.20905,1009.6251,1008.5083,0,811.0
2020-11-03T16:09:44.0313,1021.7478,1007.0038,1008.20905,1009.6251,1008.5083,0,811.0
2020-11-03T16:09:44.0328,1021.7478,1007.0038,1008.20905,1010.1268,1008.4807,0,806.0
2020-11-03T16:09:44.0347,1021.8402,1006.86755,1008.3042,1010.1268,1008.4807,0,808.0
2020-11-03T16:09:44.0363,1021.8402,1006.86755,1008.3042,1010.10913,1008.4807,0,810.0
2020-11-03T16:09:44.0379,1021.8402,1006.86755,1008.2775,1010.10913,1008.5548,0,810.0
2020-11-03T16:09:44.0396,1021.51605,1006.91223,1008.2775,1010.10913,1008.5548,0,802.0
2020-11-03T16:09:44.0414,1021.51605,1006.91223,1008.2857,1010.06036,1008.28613,0,805.0
2020-11-03T16:09:44.0430,1021.68866,1006.89233,1008.2857,1010.06036,1008.28613,0,805.0
2020-11-03T16:09:44.0447,1021.68866,1006.89233,1008.2857,1010.06036,1008.5188,0,809.0
2020-11-03T16:09:44.0462,1021.83685,1006.89233,1008.2857,1010.20276,1008.5188,0,806.0
2020-11-03T16:09:44.0480,1021.83685,1006.81213,1008.65344,1010.20276,1008.58624,0,806.0
2020-11-03T16:09:44.0497,1021.83685,1006.81213,1008.2446,1010.1325,1008.58624,0,809.0
2020-11-03T16:09:44.0513,1021.86316,1006.8743,1008.2446,1010.1325,1008.58624,0,810.0
2020-11-03T16:09:44.0530,1021.86316,1006.8743,1008.2559,1010.1302,1008.4389,0,810.0
2020-11-03T16:09:44.0546,1021.8356,1006.8797,1008.2559,1010.1302,1008.4389,0,811.0
2020-11-03T16:09:44.0564,1021.8356,1006.8797,1008.2423,1010.12286,1008.5932,0,808.0
2020-11-03T16:09:44.0580,1021.8356,1006.8797,1008.2423,1010.12286,1008.5932,0,808.0
2020-11-03T16:09:44.0597,1021.6442,1006.98065,1008.2423,1010.12286,1008.55853,0,814.0
2020-11-03T16:09:44.0613,1021.6442,1006.98065,1008.7274,1010.0914,1008.55853,0,809.0
2020-11-03T16:09:44.0630,1021.88727,1006.916,1008.7274,1010.0914,1008.5357,0,809.0
2020-11-03T16:09:44.0647,1021.88727,1006.916,1008.43304,1010.0914,1008.5357,0,809.0
2020-11-03T16:09:44.0663,1021.88727,1006.916,1008.43304,1010.06396,1008.5357,0,811.0
2020-11-03T16:09:44.0680,1021.9774,1006.8553,1008.3822,1010.06396,1008.55707,0,811.0
2020-11-03T16:09:44.0696,1021.9774,1006.8553,1008.3822,1010.115,1008.55707,0,809.0
2020-11-03T16:09:44.0713,1022.06213,1006.8777,1008.29047,1010.115,1008.58295,0,808.0
2020-11-03T16:09:44.0730,1022.06213,1006.8777,1008.29047,1010.1067,1008.58295,0,808.0
2020-11-03T16:09:44.0745,1022.01746,1006.8795,1008.29047,1010.1067,1008.5097,0,809.0
2020-11-03T16:09:44.0763,1022.01746,1006.8795,1008.3035,1010.1067,1008.5097,0,813.0
