time, pressure1, pressure2, pressure3, pressure4, pressure5, button, forceSensor
2020-10-14T15:59:57.0402,1228.3198,1151.9905,1219.142,1327.2882,1263.8225,0,734.0
2020-10-14T15:59:57.0418,1228.3198,1151.9905,1219.142,1329.5853,1263.8225,0,734.0
2020-10-14T15:59:57.0435,1228.267,1151.9059,1219.1252,1329.5853,1263.7288,0,736.0
2020-10-14T15:59:57.0453,1228.267,1151.9059,1219.1252,1329.5853,1263.7288,0,736.0
2020-10-14T15:59:57.0469,1228.2656,1151.8691,1219.1124,1329.6069,1263.7288,0,748.0
2020-10-14T15:59:57.0485,1228.2656,1151.8691,1219.1124,1329.6069,1263.7623,0,735.0
2020-10-14T15:59:57.0502,1228.2656,1151.9072,1219.0842,1329.6355,1263.7623,0,737.0
2020-10-14T15:59:57.0519,1228.4447,1151.9072,1219.0842,1329.6355,1263.647,0,737.0
2020-10-14T15:59:57.0535,1228.4447,1151.9072,1219.126,1329.6884,1263.647,0,733.0
2020-10-14T15:59:57.0552,1228.3386,1151.8435,1219.126,1329.6884,1263.6606,0,747.0
2020-10-14T15:59:57.0569,1228.3386,1151.8435,1219.126,1329.6884,1263.6606,0,747.0
2020-10-14T15:59:57.0586,1228.3386,1151.8398,1219.1941,1329.6605,1263.6091,0,738.0
2020-10-14T15:59:57.0602,1228.319,1151.8398,1219.1941,1329.6605,1263.6091,0,737.0
2020-10-14T15:59:57.0619,1228.319,1151.9071,1219.0874,1329.62,1263.6091,0,737.0
2020-10-14T15:59:57.0636,1228.34,1151.9071,1219.0874,1329.62,1263.5454,0,740.0
2020-10-14T15:59:57.0653,1228.34,1151.9071,1219.1154,1329.5366,1263.5454,0,733.0
2020-10-14T15:59:57.0668,1228.3751,1151.9257,1219.1154,1329.5366,1263.6273,0,733.0
2020-10-14T15:59:57.0686,1228.3751,1151.9257,1219.1294,1329.5366,1263.6273,0,738.0
2020-10-14T15:59:57.0702,1228.3751,1151.8625,1219.1294,1329.5809,1263.6056,0,734.0
2020-10-14T15:59:57.0719,1228.3239,1151.8625,1218.9863,1329.5809,1263.6056,0,734.0
2020-10-14T15:59:57.0735,1228.3239,1151.8625,1218.9863,1329.5481,1263.7185,0,745.0
2020-10-14T15:59:57.0752,1228.2249,1151.8501,1219.0155,1329.5481,1263.7185,0,740.0
2020-10-14T15:59:57.0769,1228.2249,1151.8501,1219.0155,1329.5358,1263.7185,0,740.0
2020-10-14T15:59:57.0786,1228.268,1151.8577,1219.0155,1329.5358,1263.709,0,736.0
2020-10-14T15:59:57.0802,1228.268,1151.8577,1218.9087,1329.4327,1263.709,0,738.0
2020-10-14T15:59:57.0819,1228.1052,1151.8309,1218.9087,1329.4327,1263.611,0,738.0
2020-10-14T15:59:57.0835,1228.1052,1151.8309,1218.951,1329.4327,1263.611,0,740.0
