time, pressure1, pressure2, pressure3, pressure4, pressure5, button, forceSensor
2020-08-19T18:00:08.0418,1185.677,1005.99524,1007.4067,1526.8524,1007.16785,0,909.0
2020-08-19T18:00:08.0435,1185.6191,1005.99524,1007.4067,1526.8524,1007.16785,0,911.0
2020-08-19T18:00:08.0451,1185.6191,1005.99524,1007.4067,1526.8524,1007.16785,0,910.0
2020-08-19T18:00:08.0468,1185.773,1005.99524,1007.4067,1526.8524,1007.16785,0,911.0
2020-08-19T18:00:08.0484,1185.773,1005.99524,1007.4067,1526.8524,1007.16785,0,911.0
2020-08-19T18:00:08.0501,1185.773,1005.99524,1007.4067,1526.8524,1007.16785,0,910.0
2020-08-19T18:00:08.0518,1185.6263,1005.99524,1007.4067,1526.8524,1007.16785,0,910.0
2020-08-19T18:00:08.0534,1185.6263,1005.99524,1007.4067,1526.8524,1007.16785,0,905.0
2020-08-19T18:00:08.0550,1185.6108,1005.99524,1007.4067,1526.8524,1007.16785,0,899.0
2020-08-19T18:00:08.0567,1185.6108,1005.99524,1007.4067,1526.8524,1007.16785,0,899.0
2020-08-19T18:00:08.0585,1185.6108,1005.99524,1007.4067,1526.8524,1007.16785,0,898.0
2020-08-19T18:00:08.0602,1185.778,1005.99524,1007.4067,1526.8524,1007.16785,0,908.0
2020-08-19T18:00:08.0619,1185.778,1005.99524,1007.4067,1526.8524,1007.16785,0,900.0
2020-08-19T18:00:08.0635,1185.7001,1005.99524,1007.4067,1526.8524,1007.16785,0,900.0
2020-08-19T18:00:08.0651,1185.7001,1005.99524,1007.4067,1526.8524,1007.16785,0,898.0
2020-08-19T18:00:08.0668,1185.8026,1005.99524,1007.4067,1526.8524,1007.16785,0,888.0
2020-08-19T18:00:08.0685,1185.8026,1005.99524,1007.4067,1526.8524,1007.16785,0,888.0
2020-08-19T18:00:08.0702,1185.991,1005.99524,1007.4067,1526.8524,1007.16785,0,893.0
2020-08-19T18:00:08.0717,1185.991,1005.99524,1007.4067,1526.8524,1007.16785,0,885.0
2020-08-19T18:00:08.0736,1185.991,1005.99524,1007.4067,1526.8524,1007.16785,0,885.0
2020-08-19T18:00:08.0751,1185.8861,1005.99524,1007.4067,1526.8524,1007.16785,0,880.0
2020-08-19T18:00:08.0769,1185.8861,1005.99524,1007.4067,1526.8524,1007.16785,0,880.0
2020-08-19T18:00:08.0786,1186.1951,1005.99524,1007.4067,1526.8524,1007.16785,0,880.0
2020-08-19T18:00:08.0802,1186.1951,1005.99524,1007.4067,1526.8524,1007.16785,0,875.0
2020-08-19T18:00:08.0818,1186.1951,1005.99524,1007.4067,1526.8524,1007.16785,0,873.0
2020-08-19T18:00:08.0833,1186.0465,1005.99524,1007.4067,1526.8524,1007.16785,0,873.0
2020-08-19T18:00:08.0851,1186.0465,1005.99524,1007.4067,1526.8524,1007.16785,0,868.0
2020-08-19T18:00:08.0868,1185.96,1005.99524,1007.4067,1526.8524,1007.16785,0,861.0
2020-08-19T18:00:08.0884,1185.96,1005.99524,1007.4067,1526.8524,1007.16785,0,861.0
2020-08-19T18:00:08.0902,1185.8651,1005.99524,1007.4067,1526.8524,1007.16785,0,865.0
2020-08-19T18:00:08.0918,1185.8651,1005.99524,1007.4067,1526.8524,1007.16785,0,859.0
2020-08-19T18:00:08.0935,1185.9337,1005.99524,1007.4067,1526.8524,1007.16785,0,859.0
2020-08-19T18:00:08.0952,1185.9337,1005.99524,1007.4067,1526.8524,1007.16785,0,861.0
2020-08-19T18:00:08.0968,1185.9337,1005.99524,1007.4067,1526.8524,1007.16785,0,869.0
2020-08-19T18:00:08.0985,1185.9507,1005.99524,1007.4067,1526.8524,1007.16785,0,869.0
2020-08-19T18:00:09.0000,1185.9507,1005.99524,1007.4067,1526.8524,1007.16785,0,874.0
2020-08-19T18:00:09.0017,1186.4229,1005.99524,1007.4067,1526.8524,1007.16785,0,874.0
2020-08-19T18:00:09.0035,1186.4229,1005.99524,1007.4067,1526.8524,1007.16785,0,874.0
2020-08-19T18:00:09.0052,1186.2758,1005.99524,1007.4067,1526.8524,1007.16785,0,862.0
2020-08-19T18:00:09.0068,1186.2758,1005.99524,1007.4067,1526.8524,1007.16785,0,860.0
2020-08-19T18:00:09.0085,1186.1324,1005.99524,1007.4067,1526.8524,1007.16785,0,860.0
2020-08-19T18:00:09.0102,1186.1324,1005.99524,1007.4067,1526.8524,1007.16785,0,864.0
2020-08-19T18:00:09.0118,1186.1324,1005.99524,1007.4067,1526.8524,1007.16785,0,865.0
2020-08-19T18:00:09.0136,1186.2024,1005.99524,1007.4067,1526.8524,1007.16785,0,865.0
2020-08-19T18:00:09.0151,1186.2024,1005.99524,1007.4067,1526.8524,1007.16785,0,868.0
2020-08-19T18:00:09.0168,1186.0474,1005.99524,1007.4067,1526.8524,1007.16785,0,874.0
2020-08-19T18:00:09.0184,1186.0474,1005.99524,1007.4067,1526.8524,1007.16785,0,874.0
2020-08-19T18:00:09.0202,1186.1716,1005.99524,1007.4067,1526.8524,1007.16785,0,870.0
2020-08-19T18:00:09.0218,1186.1716,1005.99524,1007.4067,1526.8524,1007.16785,0,869.0
2020-08-19T18:00:09.0233,1186.1716,1005.99524,1007.4067,1526.8524,1007.16785,1,869.0
2020-08-19T18:00:09.0251,1186.4445,1005.99524,1007.4067,1526.8524,1007.16785,1,876.0
2020-08-19T18:00:09.0268,1186.4445,1005.99524,1007.4067,1526.8524,1007.16785,1,879.0
2020-08-19T18:00:09.0284,1186.4882,1005.99524,1007.4067,1526.8524,1007.16785,1,879.0
2020-08-19T18:00:09.0301,1186.4882,1005.99524,1007.4067,1526.8524,1007.16785,1,878.0
2020-08-19T18:00:09.0317,1186.5298,1005.99524,1007.4067,1526.8524,1007.16785,1,886.0
2020-08-19T18:00:09.0335,1186.5298,1005.99524,1007.4067,1526.8524,1007.16785,1,886.0
2020-08-19T18:00:09.0351,1186.5298,1005.99524,1007.4067,1526.8524,1007.16785,1,883.0
2020-08-19T18:00:09.0368,1186.5878,1005.99524,1007.4067,1526.8524,1007.16785,1,887.0
2020-08-19T18:00:09.0385,1186.5878,1005.99524,1007.4067,1526.8524,1007.16785,1,887.0
2020-08-19T18:00:09.0401,1186.9109,1005.99524,1007.4067,1526.8524,1007.16785,1,884.0
2020-08-19T18:00:09.0418,1186.9109,1005.99524,1007.4067,1526.8524,1007.16785,1,892.0
2020-08-19T18:00:09.0435,1187.0573,1005.99524,1007.4067,1526.8524,1007.16785,1,892.0
2020-08-19T18:00:09.0452,1187.0573,1005.99524,1007.4067,1526.8524,1007.16785,1,891.0
2020-08-19T18:00:09.0468,1187.2001,1005.99524,1007.4067,1526.8524,1007.16785,1,900.0
2020-08-19T18:00:09.0485,1187.2001,1005.99524,1007.4067,1526.8524,1007.16785,1,900.0
2020-08-19T18:00:09.0501,1187.2001,1005.99524,1007.4067,1526.8524,1007.16785,1,899.0
2020-08-19T18:00:09.0517,1187.116,1005.99524,1007.4067,1526.8524,1007.16785,1,900.0
2020-08-19T18:00:09.0534,1187.116,1005.99524,1007.4067,1526.8524,1007.16785,1,900.0
2020-08-19T18:00:09.0550,1187.2842,1005.99524,1007.4067,1526.8524,1007.16785,1,907.0
2020-08-19T18:00:09.0567,1187.2842,1005.99524,1007.4067,1526.8524,1007.16785,1,909.0
2020-08-19T18:00:09.0585,1187.2897,1005.99524,1007.4067,1526.8524,1007.16785,1,909.0
2020-08-19T18:00:09.0600,1187.2897,1005.99524,1007.4067,1526.8524,1007.16785,1,914.0
2020-08-19T18:00:09.0618,1187.2897,1005.99524,1007.4067,1526.8524,1007.16785,1,910.0
2020-08-19T18:00:09.0635,1187.3201,1005.99524,1007.4067,1526.8524,1007.16785,1,910.0
2020-08-19T18:00:09.0651,1187.3201,1005.99524,1007.4067,1526.8524,1007.16785,1,912.0
2020-08-19T18:00:09.0667,1187.2069,1005.99524,1007.4067,1526.8524,1007.16785,1,914.0
2020-08-19T18:00:09.0685,1187.2069,1005.99524,1007.4067,1526.8524,1007.16785,1,914.0
2020-08-19T18:00:09.0700,1187.1022,1005.99524,1007.4067,1526.8524,1007.16785,1,913.0
2020-08-19T18:00:09.0717,1187.1022,1005.99524,1007.4067,1526.8524,1007.16785,1,917.0
2020-08-19T18:00:09.0734,1187.1536,1005.99524,1007.4067,1526.8524,1007.16785,1,917.0
2020-08-19T18:00:09.0750,1187.1536,1005.99524,1007.4067,1526.8524,1007.16785,1,919.0
2020-08-19T18:00:09.0768,1187.1536,1005.99524,1007.4067,1526.8524,1007.16785,1,925.0
2020-08-19T18:00:09.0785,1187.0956,1005.99524,1007.4067,1526.8524,1007.16785,1,925.0
2020-08-19T18:00:09.0801,1187.0956,1005.99524,1007.4067,1526.8524,1007.16785,1,923.0
2020-08-19T18:00:09.0818,1187.093,1005.99524,1007.4067,1526.8524,1007.16785,1,923.0
2020-08-19T18:00:09.0835,1187.093,1005.99524,1007.4067,1526.8524,1007.16785,1,923.0
2020-08-19T18:00:09.0852,1187.0966,1005.99524,1007.4067,1526.8524,1007.16785,1,924.0
2020-08-19T18:00:09.0868,1187.0966,1005.99524,1007.4067,1526.8524,1007.16785,1,929.0
2020-08-19T18:00:09.0885,1187.0966,1005.99524,1007.4067,1526.8524,1007.16785,1,929.0
2020-08-19T18:00:09.0902,1187.0394,1005.99524,1007.4067,1526.8524,1007.16785,1,944.0
2020-08-19T18:00:09.0919,1187.0394,1005.99524,1007.4067,1526.8524,1007.16785,1,931.0
2020-08-19T18:00:09.0936,1187.0431,1005.99524,1007.4067,1526.8524,1007.16785,1,931.0
2020-08-19T18:00:09.0953,1187.0431,1005.99524,1007.4067,1526.8524,1007.16785,1,931.0
2020-08-19T18:00:09.0969,1187.0996,1005.99524,1007.4067,1526.8524,1007.16785,1,933.0
