time, pressure1, pressure2, pressure3, pressure4, pressure5, button, forceSensor
2020-08-20T13:38:01.0498,1007.41266,1009.473,1011.995,1009.00946,1010.5743,0,379.0
2020-08-20T13:38:01.0515,1007.38684,1009.473,1012.28656,1009.00946,1010.5743,0,381.0
2020-08-20T13:38:01.0532,1007.38684,1009.6504,1012.28656,1009.1393,1010.5743,0,381.0
2020-08-20T13:38:01.0549,1007.39484,1009.6504,1012.4007,1009.1393,1010.6163,0,378.0
2020-08-20T13:38:01.0566,1007.39484,1010.03705,1012.4007,1009.1393,1010.6163,0,377.0
2020-08-20T13:38:01.0583,1007.39667,1010.03705,1012.63367,1009.11523,1010.62244,0,377.0
2020-08-20T13:38:01.0599,1007.39667,1010.0024,1012.63367,1009.11523,1010.62244,0,381.0
2020-08-20T13:38:01.0615,1007.39667,1010.0024,1012.63367,1008.9048,1010.2439,0,379.0
2020-08-20T13:38:01.0632,1007.4048,1010.0024,1012.1757,1008.9048,1010.2439,0,379.0
2020-08-20T13:38:01.0649,1007.4048,1009.4372,1012.1757,1008.9048,1009.96735,0,387.0
2020-08-20T13:38:01.0665,1007.3807,1009.4372,1011.65936,1008.7122,1009.96735,0,374.0
2020-08-20T13:38:01.0682,1007.3807,1008.6357,1011.65936,1008.7122,1009.96735,0,374.0
2020-08-20T13:38:01.0700,1007.50006,1008.6357,1011.1996,1008.16284,1009.5982,0,361.0
2020-08-20T13:38:01.0717,1007.50006,1008.2798,1011.1996,1008.16284,1009.5982,0,324.0
2020-08-20T13:38:01.0732,1007.50006,1008.2798,1011.1996,1007.77246,1009.2705,0,324.0
2020-08-20T13:38:01.0749,1007.3064,1008.2798,1010.68976,1007.77246,1009.2705,0,289.0
2020-08-20T13:38:01.0765,1007.3064,1008.2482,1010.68976,1007.77246,1008.99915,0,268.0
2020-08-20T13:38:01.0783,1007.39844,1008.2482,1010.3579,1007.61145,1008.99915,0,268.0
2020-08-20T13:38:01.0798,1007.39844,1008.12225,1010.3579,1007.61145,1008.99915,0,240.0
2020-08-20T13:38:01.0816,1007.39844,1008.12225,1010.1061,1007.5088,1008.87427,0,224.0
2020-08-20T13:38:01.0832,1007.3376,1008.12225,1010.1061,1007.5088,1008.87427,0,224.0
2020-08-20T13:38:01.0851,1007.3376,1008.04315,1009.90326,1007.5414,1008.7524,0,214.0
2020-08-20T13:38:01.0870,1007.42267,1007.9619,1009.90326,1007.5414,1008.66986,0,204.0
2020-08-20T13:38:01.0885,1007.42267,1007.9619,1009.90326,1007.5414,1008.66986,0,204.0
2020-08-20T13:38:01.0903,1007.5174,1007.9619,1009.78986,1007.437,1008.66986,0,204.0
2020-08-20T13:38:01.0920,1007.5174,1007.9301,1009.55945,1007.437,1008.56354,0,204.0
2020-08-20T13:38:01.0935,1007.3228,1007.9301,1009.55945,1007.2738,1008.56354,0,191.0
2020-08-20T13:38:01.0953,1007.3228,1007.8338,1009.4895,1007.2738,1008.47656,0,191.0
2020-08-20T13:38:01.0969,1007.3228,1007.8338,1009.4895,1007.2556,1008.47656,0,181.0
2020-08-20T13:38:01.0986,1007.41516,1007.8072,1009.4895,1007.2556,1008.64026,0,194.0
2020-08-20T13:38:02.0003,1007.41516,1007.8072,1009.44836,1007.25354,1008.64026,0,194.0
2020-08-20T13:38:02.0019,1007.36676,1007.8072,1009.44836,1007.25354,1008.6503,0,212.0
2020-08-20T13:38:02.0037,1007.36676,1007.77155,1009.30835,1007.25354,1008.6503,0,206.0
2020-08-20T13:38:02.0053,1007.4218,1007.77155,1009.30835,1007.1841,1008.6489,0,206.0
2020-08-20T13:38:02.0069,1007.4218,1007.76886,1009.44135,1007.1841,1008.6489,0,215.0
2020-08-20T13:38:02.0086,1007.4218,1007.76886,1009.44135,1007.17377,1008.6489,0,222.0
2020-08-20T13:38:02.0103,1007.37103,1007.85834,1009.3586,1007.17377,1008.7437,0,222.0
2020-08-20T13:38:02.0119,1007.37103,1007.85834,1009.3586,1007.19635,1008.7437,0,235.0
2020-08-20T13:38:02.0135,1007.4288,1007.85834,1009.3586,1007.19635,1008.67694,0,237.0
2020-08-20T13:38:02.0153,1007.4288,1007.7791,1009.4344,1007.06506,1008.67694,0,237.0
2020-08-20T13:38:02.0169,1007.3625,1007.7791,1009.43475,1007.06506,1008.68756,0,237.0
2020-08-20T13:38:02.0187,1007.3625,1007.81506,1009.43475,1007.06506,1008.68756,0,231.0
