time, pressure1, pressure2, pressure3, pressure4, pressure5, button, forceSensor
2020-08-19T17:50:45.0724,1141.4695,1005.99524,1007.4067,1526.8524,1007.16785,0,651.0
2020-08-19T17:50:45.0739,1141.4695,1005.99524,1007.4067,1526.8524,1007.16785,0,650.0
2020-08-19T17:50:45.0754,1141.0653,1005.99524,1007.4067,1526.8524,1007.16785,0,648.0
2020-08-19T17:50:45.0772,1141.0653,1005.99524,1007.4067,1526.8524,1007.16785,0,652.0
2020-08-19T17:50:45.0789,1141.3483,1005.99524,1007.4067,1526.8524,1007.16785,0,652.0
2020-08-19T17:50:45.0805,1141.3483,1005.99524,1007.4067,1526.8524,1007.16785,0,645.0
2020-08-19T17:50:45.0824,1141.1133,1005.99524,1007.4067,1526.8524,1007.16785,0,648.0
2020-08-19T17:50:45.0838,1141.1133,1005.99524,1007.4067,1526.8524,1007.16785,0,648.0
2020-08-19T17:50:45.0855,1141.1133,1005.99524,1007.4067,1526.8524,1007.16785,0,651.0
2020-08-19T17:50:45.0872,1141.3763,1005.99524,1007.4067,1526.8524,1007.16785,0,652.0
2020-08-19T17:50:45.0888,1141.3763,1005.99524,1007.4067,1526.8524,1007.16785,0,652.0
2020-08-19T17:50:45.0905,1141.3763,1005.99524,1007.4067,1526.8524,1007.16785,0,653.0
2020-08-19T17:50:45.0924,1141.3804,1005.99524,1007.4067,1526.8524,1007.16785,0,652.0
2020-08-19T17:50:45.0939,1141.3804,1005.99524,1007.4067,1526.8524,1007.16785,0,652.0
2020-08-19T17:50:45.0955,1141.29,1005.99524,1007.4067,1526.8524,1007.16785,0,655.0
2020-08-19T17:50:45.0974,1141.29,1005.99524,1007.4067,1526.8524,1007.16785,0,657.0
2020-08-19T17:50:45.0988,1141.2395,1005.99524,1007.4067,1526.8524,1007.16785,0,657.0
2020-08-19T17:50:46.0005,1141.2395,1005.99524,1007.4067,1526.8524,1007.16785,0,656.0
2020-08-19T17:50:46.0023,1141.2395,1005.99524,1007.4067,1526.8524,1007.16785,0,657.0
2020-08-19T17:50:46.0039,1141.2708,1005.99524,1007.4067,1526.8524,1007.16785,0,657.0
2020-08-19T17:50:46.0057,1141.2708,1005.99524,1007.4067,1526.8524,1007.16785,0,658.0
2020-08-19T17:50:46.0072,1141.3069,1005.99524,1007.4067,1526.8524,1007.16785,0,661.0
2020-08-19T17:50:46.0091,1141.3069,1005.99524,1007.4067,1526.8524,1007.16785,0,661.0
2020-08-19T17:50:46.0108,1141.1842,1005.99524,1007.4067,1526.8524,1007.16785,0,659.0
2020-08-19T17:50:46.0122,1141.1842,1005.99524,1007.4067,1526.8524,1007.16785,0,663.0
2020-08-19T17:50:46.0139,1141.1842,1005.99524,1007.4067,1526.8524,1007.16785,0,663.0
2020-08-19T17:50:46.0154,1141.1405,1005.99524,1007.4067,1526.8524,1007.16785,0,658.0
2020-08-19T17:50:46.0172,1141.1405,1005.99524,1007.4067,1526.8524,1007.16785,0,658.0
2020-08-19T17:50:46.0188,1141.1816,1005.99524,1007.4067,1526.8524,1007.16785,0,658.0
2020-08-19T17:50:46.0205,1141.1816,1005.99524,1007.4067,1526.8524,1007.16785,0,662.0
2020-08-19T17:50:46.0222,1141.1816,1005.99524,1007.4067,1526.8524,1007.16785,0,676.0
2020-08-19T17:50:46.0238,1141.1672,1005.99524,1007.4067,1526.8524,1007.16785,0,676.0
2020-08-19T17:50:46.0256,1141.1672,1005.99524,1007.4067,1526.8524,1007.16785,0,661.0
2020-08-19T17:50:46.0272,1140.9661,1005.99524,1007.4067,1526.8524,1007.16785,0,662.0
2020-08-19T17:50:46.0289,1140.9661,1005.99524,1007.4067,1526.8524,1007.16785,0,662.0
2020-08-19T17:50:46.0304,1140.9661,1005.99524,1007.4067,1526.8524,1007.16785,0,669.0
2020-08-19T17:50:46.0322,1140.9017,1005.99524,1007.4067,1526.8524,1007.16785,0,658.0
